Volume averages, fluxes, etc
it t dt Rho Mx My Mz Bx By Bz Ehot Ew Pe Ppar E Pmin Pmax
  10100  0.00000E+00  0.00000E+000  3.48862E-019  5.50157E-015 -4.35170E-015 -5.69183E-015  4.70202E-005 -1.43283E-004  1.55112E-003  3.52899E-007  1.49440E-006  2.79795E-006  2.64646E-006  7.08144E-006  1.87225E-008  1.35297E+000
  10200  0.00000E+00  0.00000E+000  3.48833E-019  5.50788E-015 -4.39795E-015 -5.70096E-015  4.62176E-005 -1.43748E-004  1.55281E-003  3.51887E-007  1.49350E-006  2.79503E-006  2.64458E-006  7.08131E-006  1.87162E-008  1.35297E+000
  10300  0.00000E+00  0.00000E+000  3.48803E-019  5.51415E-015 -4.44269E-015 -5.72161E-015  4.54395E-005 -1.44091E-004  1.55489E-003  3.50927E-007  1.49266E-006  2.79227E-006  2.64280E-006  7.08142E-006  1.87102E-008  1.35297E+000
  10400  0.00000E+00  0.00000E+000  3.48773E-019  5.52636E-015 -4.47985E-015 -5.73254E-015  4.46451E-005 -1.44441E-004  1.55717E-003  3.49966E-007  1.49182E-006  2.78954E-006  2.64106E-006  7.08157E-006  1.87002E-008  1.35298E+000
  10500  0.00000E+00  0.00000E+000  3.48746E-019  5.53682E-015 -4.51962E-015 -5.73726E-015  4.39178E-005 -1.44871E-004  1.55880E-003  3.49013E-007  1.49094E-006  2.78679E-006  2.63930E-006  7.08124E-006  1.86888E-008  1.35297E+000
  10600  0.00000E+00  0.00000E+000  3.48718E-019  5.54377E-015 -4.56187E-015 -5.75239E-015  4.32409E-005 -1.45224E-004  1.56044E-003  3.48104E-007  1.49007E-006  2.78418E-006  2.63762E-006  7.08098E-006  1.86806E-008  1.35297E+000
  10700  0.00000E+00  0.00000E+000  3.48690E-019  5.55377E-015 -4.59740E-015 -5.76435E-015  4.25324E-005 -1.45511E-004  1.56242E-003  3.47208E-007  1.48925E-006  2.78164E-006  2.63601E-006  7.08093E-006  1.86690E-008  1.35297E+000
  10800  0.00000E+00  0.00000E+000  3.48664E-019  5.56433E-015 -4.63327E-015 -5.76624E-015  4.18487E-005 -1.45878E-004  1.56393E-003  3.46317E-007  1.48840E-006  2.77908E-006  2.63438E-006  7.08058E-006  1.86569E-008  1.35297E+000
  10900  0.00000E+00  0.00000E+000  3.48638E-019  5.57395E-015 -4.67229E-015 -5.77590E-015  4.12005E-005 -1.46217E-004  1.56523E-003  3.45469E-007  1.48756E-006  2.77662E-006  2.63279E-006  7.08012E-006  1.86489E-008  1.35297E+000
  11000  0.00000E+00  0.00000E+000  3.48612E-019  5.58271E-015 -4.70588E-015 -5.78753E-015  4.05497E-005 -1.46473E-004  1.56689E-003  3.44653E-007  1.48678E-006  2.77427E-006  2.63129E-006  7.07997E-006  1.86402E-008  1.35297E+000
  11100  0.00000E+00  0.00000E+000  3.48587E-019  5.59105E-015 -4.73681E-015 -5.78915E-015  3.99162E-005 -1.46769E-004  1.56842E-003  3.43837E-007  1.48600E-006  2.77191E-006  2.62978E-006  7.07973E-006  1.86287E-008  1.35297E+000
  11200  0.00000E+00  0.00000E+000  3.48564E-019  5.59672E-015 -4.77298E-015 -5.79296E-015  3.92944E-005 -1.47088E-004  1.56958E-003  3.43051E-007  1.48521E-006  2.76959E-006  2.62829E-006  7.07933E-006  1.86198E-008  1.35297E+000
  11300  0.00000E+00  0.00000E+000  3.48540E-019  5.60016E-015 -4.80573E-015 -5.80222E-015  3.86928E-005 -1.47342E-004  1.57109E-003  3.42298E-007  1.48448E-006  2.76739E-006  2.62687E-006  7.07922E-006  1.86125E-008  1.35297E+000
  11400  0.00000E+00  0.00000E+000  3.48517E-019  5.60447E-015 -4.83382E-015 -5.80389E-015  3.80887E-005 -1.47595E-004  1.57266E-003  3.41554E-007  1.48377E-006  2.76519E-006  2.62546E-006  7.07915E-006  1.86040E-008  1.35297E+000
  11500  0.00000E+00  0.00000E+000  3.48495E-019  5.60790E-015 -4.86501E-015 -5.80400E-015  3.75079E-005 -1.47899E-004  1.57391E-003  3.40817E-007  1.48303E-006  2.76301E-006  2.62403E-006  7.07888E-006  1.85962E-008  1.35297E+000
  11600  0.00000E+00  0.00000E+000  3.48473E-019  5.61153E-015 -4.89552E-015 -5.81097E-015  3.69408E-005 -1.48161E-004  1.57530E-003  3.40111E-007  1.48233E-006  2.76092E-006  2.62267E-006  7.07868E-006  1.85907E-008  1.35297E+000
  11700  0.00000E+00  0.00000E+000  3.48451E-019  5.61614E-015 -4.92009E-015 -5.81374E-015  3.63684E-005 -1.48375E-004  1.57687E-003  3.39412E-007  1.48166E-006  2.75886E-006  2.62135E-006  7.07861E-006  1.85841E-008  1.35297E+000
  11800  0.00000E+00  0.00000E+000  3.48430E-019  5.62147E-015 -4.94658E-015 -5.81214E-015  3.58164E-005 -1.48623E-004  1.57813E-003  3.38716E-007  1.48097E-006  2.75680E-006  2.62001E-006  7.07832E-006  1.85765E-008  1.35297E+000
  11900  0.00000E+00  0.00000E+000  3.48409E-019  5.62452E-015 -4.97524E-015 -5.81549E-015  3.52797E-005 -1.48857E-004  1.57931E-003  3.38056E-007  1.48029E-006  2.75483E-006  2.61871E-006  7.07806E-006  1.85720E-008  1.35297E+000
  12000  0.00000E+00  0.00000E+000  3.48388E-019  5.62967E-015 -4.99887E-015 -5.81849E-015  3.47400E-005 -1.49041E-004  1.58075E-003  3.37406E-007  1.47965E-006  2.75291E-006  2.61747E-006  7.07795E-006  1.85694E-008  1.35297E+000
  12100  0.00000E+00  0.00000E+000  3.48368E-019  5.63490E-015 -5.02195E-015 -5.81571E-015  3.42070E-005 -1.49257E-004  1.58202E-003  3.36756E-007  1.47900E-006  2.75098E-006  2.61622E-006  7.07772E-006  1.85641E-008  1.35297E+000
  12200  0.00000E+00  0.00000E+000  3.48349E-019  5.63806E-015 -5.04783E-015 -5.81558E-015  3.36995E-005 -1.49487E-004  1.58313E-003  3.36139E-007  1.47835E-006  2.74911E-006  2.61499E-006  7.07745E-006  1.85626E-008  1.35297E+000
  12300  0.00000E+00  0.00000E+000  3.48330E-019  5.64104E-015 -5.07065E-015 -5.81773E-015  3.31991E-005 -1.49658E-004  1.58447E-003  3.35535E-007  1.47774E-006  2.74731E-006  2.61382E-006  7.07733E-006  1.85617E-008  1.35297E+000
  12400  0.00000E+00  0.00000E+000  3.48311E-019  5.64551E-015 -5.09100E-015 -5.81470E-015  3.27058E-005 -1.49844E-004  1.58579E-003  3.34923E-007  1.47713E-006  2.74551E-006  2.61265E-006  7.07714E-006  1.85597E-008  1.35297E+000
  12500  0.00000E+00  0.00000E+000  3.48293E-019  5.64858E-015 -5.11349E-015 -5.81170E-015  3.22320E-005 -1.50046E-004  1.58684E-003  3.34341E-007  1.47650E-006  2.74374E-006  2.61150E-006  7.07683E-006  1.85595E-008  1.35297E+000
  12600  0.00000E+00  0.00000E+000  3.48274E-019  5.65114E-015 -5.13387E-015 -5.81237E-015  3.17794E-005 -1.50194E-004  1.58803E-003  3.33769E-007  1.47590E-006  2.74204E-006  2.61039E-006  7.07659E-006  1.85597E-008  1.35296E+000
  12700  0.00000E+00  0.00000E+000  3.48256E-019  5.65607E-015 -5.15131E-015 -5.80994E-015  3.13233E-005 -1.50320E-004  1.58925E-003  3.33200E-007  1.47531E-006  2.74036E-006  2.60931E-006  7.07634E-006  1.85584E-008  1.35296E+000
  12800  0.00000E+00  0.00000E+000  3.48239E-019  5.66042E-015 -5.17021E-015 -5.80545E-015  3.08947E-005 -1.50483E-004  1.59022E-003  3.32642E-007  1.47471E-006  2.73870E-006  2.60824E-006  7.07595E-006  1.85565E-008  1.35296E+000
  12900  0.00000E+00  0.00000E+000  3.48222E-019  5.66290E-015 -5.18979E-015 -5.80422E-015  3.04787E-005 -1.50639E-004  1.59117E-003  3.32105E-007  1.47413E-006  2.73711E-006  2.60720E-006  7.07563E-006  1.85557E-008  1.35296E+000
  13000  0.00000E+00  0.00000E+000  3.48205E-019  5.66674E-015 -5.20673E-015 -5.80202E-015  3.00533E-005 -1.50753E-004  1.59228E-003  3.31577E-007  1.47356E-006  2.73555E-006  2.60620E-006  7.07539E-006  1.85548E-008  1.35296E+000
  13100  0.00000E+00  0.00000E+000  3.48189E-019  5.67151E-015 -5.22355E-015 -5.79688E-015  2.96365E-005 -1.50900E-004  1.59323E-003  3.31056E-007  1.47300E-006  2.73400E-006  2.60521E-006  7.07505E-006  1.85528E-008  1.35296E+000
  13200  0.00000E+00  0.00000E+000  3.48173E-019  5.67654E-015 -5.24138E-015 -5.79429E-015  2.92338E-005 -1.51048E-004  1.59408E-003  3.30549E-007  1.47243E-006  2.73250E-006  2.60424E-006  7.07466E-006  1.85510E-008  1.35296E+000
  13300  0.00000E+00  0.00000E+000  3.48157E-019  5.68092E-015 -5.25653E-015 -5.79228E-015  2.88419E-005 -1.51159E-004  1.59501E-003  3.30061E-007  1.47189E-006  2.73105E-006  2.60331E-006  7.07437E-006  1.85499E-008  1.35296E+000
  13400  0.00000E+00  0.00000E+000  3.48142E-019  5.68595E-015 -5.26963E-015 -5.78735E-015  2.84731E-005 -1.51282E-004  1.59591E-003  3.29583E-007  1.47136E-006  2.72962E-006  2.60239E-006  7.07406E-006  1.85486E-008  1.35296E+000
  13500  0.00000E+00  0.00000E+000  3.48127E-019  5.69125E-015 -5.28444E-015 -5.78342E-015  2.81117E-005 -1.51410E-004  1.59665E-003  3.29121E-007  1.47084E-006  2.72822E-006  2.60147E-006  7.07367E-006  1.85479E-008  1.35296E+000
  13600  0.00000E+00  0.00000E+000  3.48112E-019  5.69455E-015 -5.29875E-015 -5.78120E-015  2.77649E-005 -1.51526E-004  1.59746E-003  3.28679E-007  1.47034E-006  2.72687E-006  2.60060E-006  7.07342E-006  1.85472E-008  1.35296E+000
  13700  0.00000E+00  0.00000E+000  3.48098E-019  5.69580E-015 -5.31141E-015 -5.77612E-015  2.74325E-005 -1.51646E-004  1.59833E-003  3.28253E-007  1.46987E-006  2.72555E-006  2.59973E-006  7.07327E-006  1.85459E-008  1.35296E+000
  13800  0.00000E+00  0.00000E+000  3.48085E-019  5.69650E-015 -5.32490E-015 -5.77037E-015  2.71068E-005 -1.51791E-004  1.59912E-003  3.27836E-007  1.46939E-006  2.72424E-006  2.59887E-006  7.07309E-006  1.85455E-008  1.35296E+000
  13900  0.00000E+00  0.00000E+000  3.48071E-019  5.69637E-015 -5.33827E-015 -5.76680E-015  2.67950E-005 -1.51925E-004  1.59996E-003  3.27430E-007  1.46894E-006  2.72297E-006  2.59804E-006  7.07295E-006  1.85469E-008  1.35296E+000
  14000  0.00000E+00  0.00000E+000  3.48058E-019  5.69615E-015 -5.34987E-015 -5.76205E-015  2.64979E-005 -1.52036E-004  1.60087E-003  3.27031E-007  1.46850E-006  2.72172E-006  2.59722E-006  7.07289E-006  1.85483E-008  1.35296E+000
  14100  0.00000E+00  0.00000E+000  3.48045E-019  5.69663E-015 -5.36252E-015 -5.75577E-015  2.62087E-005 -1.52159E-004  1.60170E-003  3.26636E-007  1.46806E-006  2.72048E-006  2.59641E-006  7.07279E-006  1.85501E-008  1.35296E+000
  14200  0.00000E+00  0.00000E+000  3.48032E-019  5.69694E-015 -5.37635E-015 -5.75107E-015  2.59276E-005 -1.52285E-004  1.60250E-003  3.26251E-007  1.46764E-006  2.71927E-006  2.59561E-006  7.07270E-006  1.85537E-008  1.35296E+000
  14300  0.00000E+00  0.00000E+000  3.48020E-019  5.69791E-015 -5.38824E-015 -5.74631E-015  2.56498E-005 -1.52392E-004  1.60339E-003  3.25872E-007  1.46722E-006  2.71809E-006  2.59484E-006  7.07268E-006  1.85567E-008  1.35296E+000
  14400  0.00000E+00  0.00000E+000  3.48007E-019  5.69937E-015 -5.39985E-015 -5.73991E-015  2.53647E-005 -1.52507E-004  1.60422E-003  3.25498E-007  1.46681E-006  2.71691E-006  2.59407E-006  7.07261E-006  1.85587E-008  1.35296E+000
  14500  0.00000E+00  0.00000E+000  3.47996E-019  5.70075E-015 -5.41211E-015 -5.73418E-015  2.50758E-005 -1.52633E-004  1.60498E-003  3.25133E-007  1.46640E-006  2.71576E-006  2.59331E-006  7.07252E-006  1.85625E-008  1.35296E+000
  14600  0.00000E+00  0.00000E+000  3.47984E-019  5.70190E-015 -5.42299E-015 -5.72920E-015  2.47956E-005 -1.52734E-004  1.60581E-003  3.24774E-007  1.46601E-006  2.71464E-006  2.59258E-006  7.07248E-006  1.85669E-008  1.35296E+000
  14700  0.00000E+00  0.00000E+000  3.47972E-019  5.70342E-015 -5.43293E-015 -5.72282E-015  2.45096E-005 -1.52834E-004  1.60663E-003  3.24418E-007  1.46562E-006  2.71354E-006  2.59186E-006  7.07243E-006  1.85663E-008  1.35296E+000
  14800  0.00000E+00  0.00000E+000  3.47961E-019  5.70484E-015 -5.44376E-015 -5.71655E-015  2.42250E-005 -1.52944E-004  1.60733E-003  3.24070E-007  1.46523E-006  2.71244E-006  2.59114E-006  7.07231E-006  1.85689E-008  1.35296E+000
  14900  0.00000E+00  0.00000E+000  3.47949E-019  5.70601E-015 -5.45476E-015 -5.71151E-015  2.39546E-005 -1.53045E-004  1.60807E-003  3.23731E-007  1.46485E-006  2.71138E-006  2.59044E-006  7.07223E-006  1.85722E-008  1.35296E+000
  15000  0.00000E+00  0.00000E+000  3.47938E-019  5.70624E-015 -5.46467E-015 -5.70537E-015  2.36977E-005 -1.53141E-004  1.60881E-003  3.23398E-007  1.46449E-006  2.71034E-006  2.58976E-006  7.07220E-006  1.85752E-008  1.35295E+000
  15100  0.00000E+00  0.00000E+000  3.47928E-019  5.70641E-015 -5.47497E-015 -5.69851E-015  2.34446E-005 -1.53246E-004  1.60949E-003  3.23071E-007  1.46412E-006  2.70931E-006  2.58908E-006  7.07215E-006  1.85741E-008  1.35295E+000
  15200  0.00000E+00  0.00000E+000  3.47917E-019  5.70668E-015 -5.48549E-015 -5.69282E-015  2.31907E-005 -1.53350E-004  1.61019E-003  3.22751E-007  1.46377E-006  2.70830E-006  2.58842E-006  7.07212E-006  1.85705E-008  1.35295E+000
  15300  0.00000E+00  0.00000E+000  3.47906E-019  5.70724E-015 -5.49437E-015 -5.68700E-015  2.29382E-005 -1.53441E-004  1.61091E-003  3.22433E-007  1.46342E-006  2.70731E-006  2.58777E-006  7.07210E-006  1.85731E-008  1.35295E+000
  15400  0.00000E+00  0.00000E+000  3.47896E-019  5.70850E-015 -5.50306E-015 -5.68026E-015  2.26818E-005 -1.53535E-004  1.61157E-003  3.22123E-007  1.46308E-006  2.70634E-006  2.58713E-006  7.07204E-006  1.85771E-008  1.35295E+000
  15500  0.00000E+00  0.00000E+000  3.47886E-019  5.70901E-015 -5.51214E-015 -5.67410E-015  2.24291E-005 -1.53630E-004  1.61219E-003  3.21820E-007  1.46274E-006  2.70538E-006  2.58650E-006  7.07199E-006  1.85804E-008  1.35295E+000
  15600  0.00000E+00  0.00000E+000  3.47876E-019  5.70910E-015 -5.52057E-015 -5.66820E-015  2.21833E-005 -1.53716E-004  1.61286E-003  3.21525E-007  1.46241E-006  2.70445E-006  2.58589E-006  7.07199E-006  1.85808E-008  1.35295E+000
  15700  0.00000E+00  0.00000E+000  3.47867E-019  5.70919E-015 -5.52889E-015 -5.66124E-015  2.19431E-005 -1.53802E-004  1.61352E-003  3.21235E-007  1.46209E-006  2.70353E-006  2.58528E-006  7.07200E-006  1.85785E-008  1.35295E+000
  15800  0.00000E+00  0.00000E+000  3.47857E-019  5.70999E-015 -5.53745E-015 -5.65444E-015  2.17117E-005 -1.53892E-004  1.61417E-003  3.20946E-007  1.46177E-006  2.70262E-006  2.58469E-006  7.07199E-006  1.85795E-008  1.35295E+000
  15900  0.00000E+00  0.00000E+000  3.47848E-019  5.71219E-015 -5.54553E-015 -5.64840E-015  2.14818E-005 -1.53962E-004  1.61483E-003  3.20656E-007  1.46145E-006  2.70173E-006  2.58411E-006  7.07195E-006  1.85823E-008  1.35295E+000
  16000  0.00000E+00  0.00000E+000  3.47838E-019  5.71482E-015 -5.55315E-015 -5.64167E-015  2.12575E-005 -1.54021E-004  1.61545E-003  3.20370E-007  1.46114E-006  2.70085E-006  2.58355E-006  7.07190E-006  1.85853E-008  1.35295E+000
  16100  0.00000E+00  0.00000E+000  3.47829E-019  5.71678E-015 -5.56065E-015 -5.63472E-015  2.10425E-005 -1.54085E-004  1.61599E-003  3.20090E-007  1.46083E-006  2.69999E-006  2.58298E-006  7.07179E-006  1.85843E-008  1.35295E+000
  16200  0.00000E+00  0.00000E+000  3.47820E-019  5.71754E-015 -5.56807E-015 -5.62836E-015  2.08320E-005 -1.54141E-004  1.61652E-003  3.19822E-007  1.46052E-006  2.69915E-006  2.58244E-006  7.07172E-006  1.85766E-008  1.35295E+000
  16300  0.00000E+00  0.00000E+000  3.47812E-019  5.71868E-015 -5.57554E-015 -5.62176E-015  2.06207E-005 -1.54192E-004  1.61708E-003  3.19561E-007  1.46023E-006  2.69833E-006  2.58190E-006  7.07169E-006  1.85687E-008  1.35295E+000
  16400  0.00000E+00  0.00000E+000  3.47803E-019  5.71981E-015 -5.58371E-015 -5.61456E-015  2.04092E-005 -1.54256E-004  1.61761E-003  3.19306E-007  1.45995E-006  2.69752E-006  2.58137E-006  7.07167E-006  1.85617E-008  1.35295E+000
  16500  0.00000E+00  0.00000E+000  3.47795E-019  5.72016E-015 -5.59209E-015 -5.60780E-015  2.02055E-005 -1.54328E-004  1.61815E-003  3.19057E-007  1.45967E-006  2.69673E-006  2.58085E-006  7.07167E-006  1.85548E-008  1.35295E+000
  16600  0.00000E+00  0.00000E+000  3.47787E-019  5.72035E-015 -5.59991E-015 -5.60106E-015  2.00079E-005 -1.54396E-004  1.61872E-003  3.18811E-007  1.45940E-006  2.69596E-006  2.58035E-006  7.07169E-006  1.85474E-008  1.35295E+000
  16700  0.00000E+00  0.00000E+000  3.47779E-019  5.71964E-015 -5.60728E-015 -5.59361E-015  1.98180E-005 -1.54469E-004  1.61926E-003  3.18570E-007  1.45913E-006  2.69519E-006  2.57985E-006  7.07171E-006  1.85408E-008  1.35295E+000
  16800  0.00000E+00  0.00000E+000  3.47771E-019  5.71802E-015 -5.61478E-015 -5.58628E-015  1.96336E-005 -1.54540E-004  1.61979E-003  3.18333E-007  1.45887E-006  2.69444E-006  2.57936E-006  7.07174E-006  1.85343E-008  1.35295E+000
  16900  0.00000E+00  0.00000E+000  3.47763E-019  5.71702E-015 -5.62231E-015 -5.57932E-015  1.94484E-005 -1.54606E-004  1.62035E-003  3.18097E-007  1.45862E-006  2.69370E-006  2.57888E-006  7.07180E-006  1.85276E-008  1.35295E+000
  17000  0.00000E+00  0.00000E+000  3.47755E-019  5.71644E-015 -5.62886E-015 -5.57210E-015  1.92651E-005 -1.54668E-004  1.62091E-003  3.17861E-007  1.45837E-006  2.69297E-006  2.57841E-006  7.07183E-006  1.85209E-008  1.35295E+000
  17100  0.00000E+00  0.00000E+000  3.47748E-019  5.71648E-015 -5.63557E-015 -5.56488E-015  1.90849E-005 -1.54733E-004  1.62141E-003  3.17629E-007  1.45811E-006  2.69225E-006  2.57794E-006  7.07182E-006  1.85146E-008  1.35295E+000
  17200  0.00000E+00  0.00000E+000  3.47740E-019  5.71688E-015 -5.64231E-015 -5.55804E-015  1.89074E-005 -1.54793E-004  1.62191E-003  3.17404E-007  1.45786E-006  2.69155E-006  2.57749E-006  7.07181E-006  1.85080E-008  1.35295E+000
  17300  0.00000E+00  0.00000E+000  3.47733E-019  5.71701E-015 -5.64870E-015 -5.55087E-015  1.87318E-005 -1.54851E-004  1.62239E-003  3.17186E-007  1.45762E-006  2.69087E-006  2.57704E-006  7.07182E-006  1.85012E-008  1.35295E+000
  17400  0.00000E+00  0.00000E+000  3.47726E-019  5.71678E-015 -5.65508E-015 -5.54350E-015  1.85607E-005 -1.54918E-004  1.62286E-003  3.16972E-007  1.45739E-006  2.69019E-006  2.57660E-006  7.07182E-006  1.84950E-008  1.35295E+000
  17500  0.00000E+00  0.00000E+000  3.47719E-019  5.71571E-015 -5.66135E-015 -5.53645E-015  1.83911E-005 -1.54985E-004  1.62331E-003  3.16764E-007  1.45716E-006  2.68953E-006  2.57617E-006  7.07183E-006  1.84888E-008  1.35295E+000
  17600  0.00000E+00  0.00000E+000  3.47712E-019  5.71428E-015 -5.66718E-015 -5.52936E-015  1.82215E-005 -1.55047E-004  1.62378E-003  3.16559E-007  1.45694E-006  2.68888E-006  2.57575E-006  7.07189E-006  1.84825E-008  1.35295E+000
  17700  0.00000E+00  0.00000E+000  3.47706E-019  5.71330E-015 -5.67285E-015 -5.52205E-015  1.80472E-005 -1.55112E-004  1.62423E-003  3.16356E-007  1.45672E-006  2.68824E-006  2.57533E-006  7.07193E-006  1.84767E-008  1.35295E+000
  17800  0.00000E+00  0.00000E+000  3.47699E-019  5.71180E-015 -5.67880E-015 -5.51497E-015  1.78729E-005 -1.55178E-004  1.62467E-003  3.16159E-007  1.45651E-006  2.68762E-006  2.57492E-006  7.07199E-006  1.84711E-008  1.35295E+000
  17900  0.00000E+00  0.00000E+000  3.47692E-019  5.71012E-015 -5.68454E-015 -5.50802E-015  1.76991E-005 -1.55241E-004  1.62513E-003  3.15969E-007  1.45631E-006  2.68700E-006  2.57452E-006  7.07208E-006  1.84653E-008  1.35295E+000
  18000  0.00000E+00  0.00000E+000  3.47686E-019  5.70798E-015 -5.68997E-015 -5.50083E-015  1.75256E-005 -1.55304E-004  1.62561E-003  3.15784E-007  1.45611E-006  2.68640E-006  2.57412E-006  7.07219E-006  1.84598E-008  1.35295E+000
  18100  0.00000E+00  0.00000E+000  3.47680E-019  5.70585E-015 -5.69551E-015 -5.49377E-015  1.73537E-005 -1.55370E-004  1.62609E-003  3.15599E-007  1.45591E-006  2.68580E-006  2.57373E-006  7.07229E-006  1.84548E-008  1.35295E+000
  18200  0.00000E+00  0.00000E+000  3.47674E-019  5.70413E-015 -5.70106E-015 -5.48700E-015  1.71802E-005 -1.55431E-004  1.62656E-003  3.15416E-007  1.45572E-006  2.68522E-006  2.57335E-006  7.07239E-006  1.84496E-008  1.35295E+000
  18300  0.00000E+00  0.00000E+000  3.47668E-019  5.70307E-015 -5.70621E-015 -5.48013E-015  1.70066E-005 -1.55490E-004  1.62703E-003  3.15235E-007  1.45554E-006  2.68464E-006  2.57297E-006  7.07248E-006  1.84445E-008  1.35295E+000
  18400  0.00000E+00  0.00000E+000  3.47662E-019  5.70187E-015 -5.71122E-015 -5.47317E-015  1.68376E-005 -1.55548E-004  1.62747E-003  3.15056E-007  1.45535E-006  2.68407E-006  2.57260E-006  7.07258E-006  1.84398E-008  1.35295E+000
  18500  0.00000E+00  0.00000E+000  3.47656E-019  5.70103E-015 -5.71625E-015 -5.46645E-015  1.66718E-005 -1.55599E-004  1.62792E-003  3.14881E-007  1.45517E-006  2.68351E-006  2.57224E-006  7.07268E-006  1.84352E-008  1.35295E+000
  18600  0.00000E+00  0.00000E+000  3.47650E-019  5.70005E-015 -5.72107E-015 -5.45966E-015  1.65094E-005 -1.55643E-004  1.62836E-003  3.14706E-007  1.45500E-006  2.68296E-006  2.57188E-006  7.07279E-006  1.84305E-008  1.35295E+000
  18700  0.00000E+00  0.00000E+000  3.47644E-019  5.69871E-015 -5.72590E-015 -5.45270E-015  1.63468E-005 -1.55688E-004  1.62878E-003  3.14536E-007  1.45483E-006  2.68242E-006  2.57153E-006  7.07291E-006  1.84262E-008  1.35295E+000
  18800  0.00000E+00  0.00000E+000  3.47639E-019  5.69713E-015 -5.73113E-015 -5.44590E-015  1.61855E-005 -1.55737E-004  1.62921E-003  3.14371E-007  1.45466E-006  2.68189E-006  2.57118E-006  7.07305E-006  1.84219E-008  1.35295E+000
  18900  0.00000E+00  0.00000E+000  3.47633E-019  5.69590E-015 -5.73612E-015 -5.43929E-015  1.60273E-005 -1.55784E-004  1.62966E-003  3.14209E-007  1.45450E-006  2.68136E-006  2.57085E-006  7.07320E-006  1.84176E-008  1.35295E+000
  19000  0.00000E+00  0.00000E+000  3.47628E-019  5.69505E-015 -5.74099E-015 -5.43255E-015  1.58698E-005 -1.55833E-004  1.63010E-003  3.14046E-007  1.45434E-006  2.68085E-006  2.57051E-006  7.07334E-006  1.84134E-008  1.35294E+000
  19100  0.00000E+00  0.00000E+000  3.47623E-019  5.69441E-015 -5.74590E-015 -5.42581E-015  1.57114E-005 -1.55882E-004  1.63052E-003  3.13886E-007  1.45418E-006  2.68034E-006  2.57018E-006  7.07347E-006  1.84093E-008  1.35294E+000
  19200  0.00000E+00  0.00000E+000  3.47617E-019  5.69380E-015 -5.75069E-015 -5.41908E-015  1.55502E-005 -1.55928E-004  1.63094E-003  3.13732E-007  1.45402E-006  2.67984E-006  2.56986E-006  7.07362E-006  1.84049E-008  1.35294E+000
  19300  0.00000E+00  0.00000E+000  3.47612E-019  5.69302E-015 -5.75515E-015 -5.41236E-015  1.53941E-005 -1.55973E-004  1.63137E-003  3.13576E-007  1.45387E-006  2.67935E-006  2.56955E-006  7.07377E-006  1.84008E-008  1.35294E+000
  19400  0.00000E+00  0.00000E+000  3.47607E-019  5.69199E-015 -5.75970E-015 -5.40562E-015  1.52287E-005 -1.56018E-004  1.63178E-003  3.13424E-007  1.45372E-006  2.67886E-006  2.56923E-006  7.07392E-006  1.83967E-008  1.35294E+000
