qoi,mapCR,model,t,value
Ur,ADAPT2152,AWSoMR,301,322.0
Ur,ADAPT2152,AWSoMR,302,320.0
Ur,ADAPT2152,AWSoMR,303,316.0
Ur,ADAPT2152,AWSoMR,304,316.0
Ur,ADAPT2152,AWSoMR,305,317.0
Ur,ADAPT2152,AWSoMR,306,320.0
Ur,ADAPT2152,AWSoMR,307,318.0
Ur,ADAPT2152,AWSoMR,308,319.0
Ur,ADAPT2152,AWSoMR,309,327.0
Ur,ADAPT2152,AWSoMR,310,326.0
Ur,ADAPT2152,AWSoMR,311,326.0
Ur,ADAPT2152,AWSoMR,312,326.0
Ur,ADAPT2152,AWSoMR,313,325.0
Ur,ADAPT2152,AWSoMR,314,324.0
Ur,ADAPT2152,AWSoMR,315,315.0
Ur,ADAPT2152,AWSoMR,316,312.0
Ur,ADAPT2152,AWSoMR,317,309.0
Ur,ADAPT2152,AWSoMR,318,308.0
Ur,ADAPT2152,AWSoMR,319,306.0
Ur,ADAPT2152,AWSoMR,320,300.0
Ur,ADAPT2152,AWSoMR,321,295.0
Ur,ADAPT2152,AWSoMR,322,295.0
Ur,ADAPT2152,AWSoMR,323,291.0
Ur,ADAPT2152,AWSoMR,324,290.0
Ur,ADAPT2152,AWSoMR,325,290.0
Ur,ADAPT2152,AWSoMR,326,289.0
Ur,ADAPT2152,AWSoMR,327,294.0
Ur,ADAPT2152,AWSoMR,328,298.0
Ur,ADAPT2152,AWSoMR,329,298.0
Ur,ADAPT2152,AWSoMR,330,298.0
Ur,ADAPT2152,AWSoMR,331,299.0
Ur,ADAPT2152,AWSoMR,332,299.0
Ur,ADAPT2152,AWSoMR,333,294.0
Ur,ADAPT2152,AWSoMR,334,289.0
Ur,ADAPT2152,AWSoMR,335,285.0
Ur,ADAPT2152,AWSoMR,336,280.0
Ur,ADAPT2152,AWSoMR,337,282.0
Ur,ADAPT2152,AWSoMR,338,282.0
Ur,ADAPT2152,AWSoMR,339,274.0
Ur,ADAPT2152,AWSoMR,340,270.0
Ur,ADAPT2152,AWSoMR,341,270.0
Ur,ADAPT2152,AWSoMR,342,266.0
Ur,ADAPT2152,AWSoMR,343,267.0
Ur,ADAPT2152,AWSoMR,344,264.0
Ur,ADAPT2152,AWSoMR,345,263.0
Ur,ADAPT2152,AWSoMR,346,257.0
Ur,ADAPT2152,AWSoMR,347,256.0
Ur,ADAPT2152,AWSoMR,348,257.0
Ur,ADAPT2152,AWSoMR,349,256.0
Ur,ADAPT2152,AWSoMR,350,256.0
Ur,ADAPT2152,AWSoMR,351,257.0
Ur,ADAPT2152,AWSoMR,352,272.0
Ur,ADAPT2152,AWSoMR,353,288.0
Ur,ADAPT2152,AWSoMR,354,291.0
Ur,ADAPT2152,AWSoMR,355,291.0
Ur,ADAPT2152,AWSoMR,356,292.0
Ur,ADAPT2152,AWSoMR,357,291.0
Ur,ADAPT2152,AWSoMR,358,289.0
Ur,ADAPT2152,AWSoMR,359,286.0
Ur,ADAPT2152,AWSoMR,360,280.0
Ur,ADAPT2152,AWSoMR,361,278.0
Ur,ADAPT2152,AWSoMR,362,278.0
Ur,ADAPT2152,AWSoMR,363,276.0
Ur,ADAPT2152,AWSoMR,364,277.0
Ur,ADAPT2152,AWSoMR,365,275.0
Ur,ADAPT2152,AWSoMR,366,277.0
Ur,ADAPT2152,AWSoMR,367,273.0
Ur,ADAPT2152,AWSoMR,368,273.0
Ur,ADAPT2152,AWSoMR,369,268.0
Ur,ADAPT2152,AWSoMR,370,265.0
Ur,ADAPT2152,AWSoMR,371,272.0
Ur,ADAPT2152,AWSoMR,372,275.0
Ur,ADAPT2152,AWSoMR,373,278.0
Ur,ADAPT2152,AWSoMR,374,283.0
Ur,ADAPT2152,AWSoMR,375,292.0
Ur,ADAPT2152,AWSoMR,376,282.0
Ur,ADAPT2152,AWSoMR,377,278.0
Ur,ADAPT2152,AWSoMR,378,273.0
Ur,ADAPT2152,AWSoMR,379,281.0
Ur,ADAPT2152,AWSoMR,380,291.0
Ur,ADAPT2152,AWSoMR,381,307.0
Ur,ADAPT2152,AWSoMR,382,307.0
Ur,ADAPT2152,AWSoMR,383,305.0
Ur,ADAPT2152,AWSoMR,384,322.0
Ur,ADAPT2152,AWSoMR,385,318.0
Ur,ADAPT2152,AWSoMR,386,327.0
Ur,ADAPT2152,AWSoMR,387,313.0
Ur,ADAPT2152,AWSoMR,388,309.0
Ur,ADAPT2152,AWSoMR,389,308.0
Ur,ADAPT2152,AWSoMR,390,314.0
Ur,ADAPT2152,AWSoMR,391,301.0
Ur,ADAPT2152,AWSoMR,392,305.0
Ur,ADAPT2152,AWSoMR,393,303.0
Ur,ADAPT2152,AWSoMR,394,312.0
Ur,ADAPT2152,AWSoMR,395,305.0
Ur,ADAPT2152,AWSoMR,396,311.0
Ur,ADAPT2152,AWSoMR,397,301.0
Ur,ADAPT2152,AWSoMR,398,295.0
Ur,ADAPT2152,AWSoMR,399,291.0
Ur,ADAPT2152,AWSoMR,400,305.0
Ur,ADAPT2152,AWSoMR,401,295.0
Ur,ADAPT2152,AWSoMR,402,304.0
Ur,ADAPT2152,AWSoMR,403,312.0
Ur,ADAPT2152,AWSoMR,404,318.0
Ur,ADAPT2152,AWSoMR,405,322.0
Ur,ADAPT2152,AWSoMR,406,322.0
Ur,ADAPT2152,AWSoMR,407,323.0
Ur,ADAPT2152,AWSoMR,408,326.0
Ur,ADAPT2152,AWSoMR,409,329.0
Ur,ADAPT2152,AWSoMR,410,330.0
Ur,ADAPT2152,AWSoMR,411,339.0
Ur,ADAPT2152,AWSoMR,412,334.0
Ur,ADAPT2152,AWSoMR,413,331.0
Ur,ADAPT2152,AWSoMR,414,329.0
Ur,ADAPT2152,AWSoMR,415,330.0
Ur,ADAPT2152,AWSoMR,416,334.0
Ur,ADAPT2152,AWSoMR,417,334.0
Ur,ADAPT2152,AWSoMR,418,333.0
Ur,ADAPT2152,AWSoMR,419,342.0
Ur,ADAPT2152,AWSoMR,420,338.0
Ur,ADAPT2152,AWSoMR,421,336.0
Ur,ADAPT2152,AWSoMR,422,329.0
Ur,ADAPT2152,AWSoMR,423,327.0
Ur,ADAPT2152,AWSoMR,424,331.0
Ur,ADAPT2152,AWSoMR,425,338.0
Ur,ADAPT2152,AWSoMR,426,332.0
Ur,ADAPT2152,AWSoMR,427,340.0
Ur,ADAPT2152,AWSoMR,428,345.0
Ur,ADAPT2152,AWSoMR,429,344.0
Ur,ADAPT2152,AWSoMR,430,349.0
Ur,ADAPT2152,AWSoMR,431,355.0
Ur,ADAPT2152,AWSoMR,432,349.0
Ur,ADAPT2152,AWSoMR,433,360.0
Ur,ADAPT2152,AWSoMR,434,363.0
Ur,ADAPT2152,AWSoMR,435,364.0
Ur,ADAPT2152,AWSoMR,436,363.0
Ur,ADAPT2152,AWSoMR,437,358.0
Ur,ADAPT2152,AWSoMR,438,374.0
Ur,ADAPT2152,AWSoMR,439,400.0
Ur,ADAPT2152,AWSoMR,440,395.0
Ur,ADAPT2152,AWSoMR,441,394.0
Ur,ADAPT2152,AWSoMR,442,382.0
Ur,ADAPT2152,AWSoMR,443,382.0
Ur,ADAPT2152,AWSoMR,444,384.0
Ur,ADAPT2152,AWSoMR,445,379.0
Ur,ADAPT2152,AWSoMR,446,388.0
Ur,ADAPT2152,AWSoMR,447,386.0
Ur,ADAPT2152,AWSoMR,448,387.0
Ur,ADAPT2152,AWSoMR,449,388.0
Ur,ADAPT2152,AWSoMR,450,394.0
Ur,ADAPT2152,AWSoMR,451,401.0
Ur,ADAPT2152,AWSoMR,452,400.0
Ur,ADAPT2152,AWSoMR,453,401.0
Ur,ADAPT2152,AWSoMR,454,404.0
Ur,ADAPT2152,AWSoMR,455,389.0
Ur,ADAPT2152,AWSoMR,456,387.0
Ur,ADAPT2152,AWSoMR,457,388.0
Ur,ADAPT2152,AWSoMR,458,395.0
Ur,ADAPT2152,AWSoMR,459,381.0
Ur,ADAPT2152,AWSoMR,460,384.0
Ur,ADAPT2152,AWSoMR,461,378.0
Ur,ADAPT2152,AWSoMR,462,370.0
Ur,ADAPT2152,AWSoMR,463,380.0
Ur,ADAPT2152,AWSoMR,464,378.0
Ur,ADAPT2152,AWSoMR,465,378.0
Ur,ADAPT2152,AWSoMR,466,384.0
Ur,ADAPT2152,AWSoMR,467,378.0
Ur,ADAPT2152,AWSoMR,468,373.0
Ur,ADAPT2152,AWSoMR,469,374.0
Ur,ADAPT2152,AWSoMR,470,373.0
Ur,ADAPT2152,AWSoMR,471,374.0
Ur,ADAPT2152,AWSoMR,472,365.0
Ur,ADAPT2152,AWSoMR,473,361.0
Ur,ADAPT2152,AWSoMR,474,360.0
Ur,ADAPT2152,AWSoMR,475,360.0
Ur,ADAPT2152,AWSoMR,476,368.0
Ur,ADAPT2152,AWSoMR,477,365.0
Ur,ADAPT2152,AWSoMR,478,359.0
Ur,ADAPT2152,AWSoMR,479,366.0
Ur,ADAPT2152,AWSoMR,480,375.0
Ur,ADAPT2152,AWSoMR,481,361.0
Ur,ADAPT2152,AWSoMR,482,365.0
Ur,ADAPT2152,AWSoMR,483,364.0
Ur,ADAPT2152,AWSoMR,484,357.0
Ur,ADAPT2152,AWSoMR,485,355.0
Ur,ADAPT2152,AWSoMR,486,351.0
Ur,ADAPT2152,AWSoMR,487,352.0
Ur,ADAPT2152,AWSoMR,488,349.0
Ur,ADAPT2152,AWSoMR,489,353.0
Ur,ADAPT2152,AWSoMR,490,357.0
Ur,ADAPT2152,AWSoMR,491,345.0
Ur,ADAPT2152,AWSoMR,492,361.0
Ur,ADAPT2152,AWSoMR,493,359.0
Ur,ADAPT2152,AWSoMR,494,365.0
Ur,ADAPT2152,AWSoMR,495,357.0
Ur,ADAPT2152,AWSoMR,496,356.0
Ur,ADAPT2152,AWSoMR,497,360.0
Ur,ADAPT2152,AWSoMR,498,365.0
Ur,ADAPT2152,AWSoMR,499,365.0
Ur,ADAPT2152,AWSoMR,500,374.0
Ur,ADAPT2152,AWSoMR,501,359.0
Ur,ADAPT2152,AWSoMR,502,357.0
Ur,ADAPT2152,AWSoMR,503,359.0
Ur,ADAPT2152,AWSoMR,504,360.0
Ur,ADAPT2152,AWSoMR,505,363.0
Ur,ADAPT2152,AWSoMR,506,363.0
Ur,ADAPT2152,AWSoMR,507,365.0
Ur,ADAPT2152,AWSoMR,508,358.0
Ur,ADAPT2152,AWSoMR,509,343.0
Ur,ADAPT2152,AWSoMR,510,345.0
Ur,ADAPT2152,AWSoMR,511,342.0
Ur,ADAPT2152,AWSoMR,512,352.0
Ur,ADAPT2152,AWSoMR,513,351.0
Ur,ADAPT2152,AWSoMR,514,335.0
Ur,ADAPT2152,AWSoMR,515,339.0
Ur,ADAPT2152,AWSoMR,516,327.0
Ur,ADAPT2152,AWSoMR,517,335.0
Ur,ADAPT2152,AWSoMR,518,339.0
Ur,ADAPT2152,AWSoMR,519,346.0
Ur,ADAPT2152,AWSoMR,520,352.0
Ur,ADAPT2152,AWSoMR,521,356.0
Ur,ADAPT2152,AWSoMR,522,349.0
Ur,ADAPT2152,AWSoMR,523,358.0
Ur,ADAPT2152,AWSoMR,524,352.0
Ur,ADAPT2152,AWSoMR,525,352.0
Ur,ADAPT2152,AWSoMR,526,352.0
Ur,ADAPT2152,AWSoMR,527,347.0
Ur,ADAPT2152,AWSoMR,528,351.0
Ur,ADAPT2152,AWSoMR,529,348.0
Ur,ADAPT2152,AWSoMR,530,352.0
Ur,ADAPT2152,AWSoMR,531,351.0
Ur,ADAPT2152,AWSoMR,532,335.0
Ur,ADAPT2152,AWSoMR,533,332.0
Ur,ADAPT2152,AWSoMR,534,341.0
Ur,ADAPT2152,AWSoMR,535,344.0
Ur,ADAPT2152,AWSoMR,536,336.0
Ur,ADAPT2152,AWSoMR,537,332.0
Ur,ADAPT2152,AWSoMR,538,329.0
Ur,ADAPT2152,AWSoMR,539,328.0
Ur,ADAPT2152,AWSoMR,540,328.0
Ur,ADAPT2152,AWSoMR,541,332.0
Ur,ADAPT2152,AWSoMR,542,332.0
Ur,ADAPT2152,AWSoMR,543,332.0
Ur,ADAPT2152,AWSoMR,544,332.0
Ur,ADAPT2152,AWSoMR,545,332.0
Ur,ADAPT2152,AWSoMR,546,329.0
Ur,ADAPT2152,AWSoMR,547,346.0
Ur,ADAPT2152,AWSoMR,548,369.0
Ur,ADAPT2152,AWSoMR,549,368.0
Ur,ADAPT2152,AWSoMR,550,365.0
Ur,ADAPT2152,AWSoMR,551,357.0
Ur,ADAPT2152,AWSoMR,552,343.0
Ur,ADAPT2152,AWSoMR,553,352.0
Ur,ADAPT2152,AWSoMR,554,354.0
Ur,ADAPT2152,AWSoMR,555,359.0
Ur,ADAPT2152,AWSoMR,556,357.0
Ur,ADAPT2152,AWSoMR,557,363.0
Ur,ADAPT2152,AWSoMR,558,366.0
Ur,ADAPT2152,AWSoMR,559,362.0
Ur,ADAPT2152,AWSoMR,560,371.0
Ur,ADAPT2152,AWSoMR,561,389.0
Ur,ADAPT2152,AWSoMR,562,408.0
Ur,ADAPT2152,AWSoMR,563,427.0
Ur,ADAPT2152,AWSoMR,564,426.0
Ur,ADAPT2152,AWSoMR,565,419.0
Ur,ADAPT2152,AWSoMR,566,428.0
Ur,ADAPT2152,AWSoMR,567,438.0
Ur,ADAPT2152,AWSoMR,568,445.0
Ur,ADAPT2152,AWSoMR,569,467.0
Ur,ADAPT2152,AWSoMR,570,465.0
Ur,ADAPT2152,AWSoMR,571,467.0
Ur,ADAPT2152,AWSoMR,572,470.0
Ur,ADAPT2152,AWSoMR,573,471.0
Ur,ADAPT2152,AWSoMR,574,485.0
Ur,ADAPT2152,AWSoMR,575,488.0
Ur,ADAPT2152,AWSoMR,576,468.0
Ur,ADAPT2152,AWSoMR,577,470.0
Ur,ADAPT2152,AWSoMR,578,464.0
Ur,ADAPT2152,AWSoMR,579,448.0
Ur,ADAPT2152,AWSoMR,580,453.0
Ur,ADAPT2152,AWSoMR,581,450.0
Ur,ADAPT2152,AWSoMR,582,455.0
Ur,ADAPT2152,AWSoMR,583,464.0
Ur,ADAPT2152,AWSoMR,584,461.0
Ur,ADAPT2152,AWSoMR,585,444.0
Ur,ADAPT2152,AWSoMR,586,423.0
Ur,ADAPT2152,AWSoMR,587,397.0
Ur,ADAPT2152,AWSoMR,588,394.0
Ur,ADAPT2152,AWSoMR,589,391.0
Ur,ADAPT2152,AWSoMR,590,394.0
Ur,ADAPT2152,AWSoMR,591,401.0
Ur,ADAPT2152,AWSoMR,592,419.0
Ur,ADAPT2152,AWSoMR,593,401.0
Ur,ADAPT2152,AWSoMR,594,402.0
Ur,ADAPT2152,AWSoMR,595,402.0
Ur,ADAPT2152,AWSoMR,596,405.0
Ur,ADAPT2152,AWSoMR,597,399.0
Ur,ADAPT2152,AWSoMR,598,402.0
Ur,ADAPT2152,AWSoMR,599,401.0
Ur,ADAPT2152,AWSoMR,600,395.0
Ur,ADAPT2152,AWSoMR,601,395.0
Ur,ADAPT2152,AWSoMR,602,391.0
Ur,ADAPT2152,AWSoMR,603,390.0
Ur,ADAPT2152,AWSoMR,604,396.0
Ur,ADAPT2152,AWSoMR,605,388.0
Ur,ADAPT2152,AWSoMR,606,403.0
Ur,ADAPT2152,AWSoMR,607,403.0
Ur,ADAPT2152,AWSoMR,608,399.0
Ur,ADAPT2152,AWSoMR,609,399.0
Ur,ADAPT2152,AWSoMR,610,398.0
Ur,ADAPT2152,AWSoMR,611,412.0
Ur,ADAPT2152,AWSoMR,612,409.0
Ur,ADAPT2152,AWSoMR,613,405.0
Ur,ADAPT2152,AWSoMR,614,401.0
Ur,ADAPT2152,AWSoMR,615,401.0
Ur,ADAPT2152,AWSoMR,616,399.0
Ur,ADAPT2152,AWSoMR,617,387.0
Ur,ADAPT2152,AWSoMR,618,397.0
Ur,ADAPT2152,AWSoMR,619,389.0
Ur,ADAPT2152,AWSoMR,620,383.0
Ur,ADAPT2152,AWSoMR,621,380.0
Ur,ADAPT2152,AWSoMR,622,370.0
Ur,ADAPT2152,AWSoMR,623,371.0
Ur,ADAPT2152,AWSoMR,624,371.0
Ur,ADAPT2152,AWSoMR,625,372.0
Ur,ADAPT2152,AWSoMR,626,363.0
Ur,ADAPT2152,AWSoMR,627,362.0
Ur,ADAPT2152,AWSoMR,628,364.0
Ur,ADAPT2152,AWSoMR,629,351.0
Ur,ADAPT2152,AWSoMR,630,332.0
Ur,ADAPT2152,AWSoMR,631,324.0
Ur,ADAPT2152,AWSoMR,632,327.0
Ur,ADAPT2152,AWSoMR,633,325.0
Ur,ADAPT2152,AWSoMR,634,338.0
Ur,ADAPT2152,AWSoMR,635,336.0
Ur,ADAPT2152,AWSoMR,636,327.0
Ur,ADAPT2152,AWSoMR,637,324.0
Ur,ADAPT2152,AWSoMR,638,330.0
Ur,ADAPT2152,AWSoMR,639,329.0
Ur,ADAPT2152,AWSoMR,640,329.0
Ur,ADAPT2152,AWSoMR,641,326.0
Ur,ADAPT2152,AWSoMR,642,322.0
Ur,ADAPT2152,AWSoMR,643,317.0
Ur,ADAPT2152,AWSoMR,644,321.0
Ur,ADAPT2152,AWSoMR,645,326.0
Ur,ADAPT2152,AWSoMR,646,324.0
Ur,ADAPT2152,AWSoMR,647,323.0
Ur,ADAPT2152,AWSoMR,648,324.0
Ur,ADAPT2152,AWSoMR,649,322.0
Ur,ADAPT2152,AWSoMR,650,319.0
Ur,ADAPT2152,AWSoMR,651,319.0
Ur,ADAPT2152,AWSoMR,652,321.0
Ur,ADAPT2152,AWSoMR,653,329.0
Ur,ADAPT2152,AWSoMR,654,323.0
Ur,ADAPT2152,AWSoMR,655,333.0
Ur,ADAPT2152,AWSoMR,656,332.0
Ur,ADAPT2152,AWSoMR,657,330.0
Ur,ADAPT2152,AWSoMR,658,329.0
Ur,ADAPT2152,AWSoMR,659,304.0
Ur,ADAPT2152,AWSoMR,660,307.0
Ur,ADAPT2152,AWSoMR,661,306.0
Ur,ADAPT2152,AWSoMR,662,306.0
Ur,ADAPT2152,AWSoMR,663,305.0
Ur,ADAPT2152,AWSoMR,664,306.0
Ur,ADAPT2152,AWSoMR,665,305.0
Ur,ADAPT2152,AWSoMR,666,304.0
Ur,ADAPT2152,AWSoMR,667,303.0
Ur,ADAPT2152,AWSoMR,668,303.0
Ur,ADAPT2152,AWSoMR,669,302.0
Ur,ADAPT2152,AWSoMR,670,304.0
Ur,ADAPT2152,AWSoMR,671,303.0
Ur,ADAPT2152,AWSoMR,672,300.0
Ur,ADAPT2152,AWSoMR,673,298.0
Ur,ADAPT2152,AWSoMR,674,293.0
Ur,ADAPT2152,AWSoMR,675,293.0
Ur,ADAPT2152,AWSoMR,676,292.0
Ur,ADAPT2152,AWSoMR,677,290.0
Ur,ADAPT2152,AWSoMR,678,287.0
Ur,ADAPT2152,AWSoMR,679,285.0
Ur,ADAPT2152,AWSoMR,680,282.0
Ur,ADAPT2152,AWSoMR,681,281.0
Ur,ADAPT2152,AWSoMR,682,283.0
Ur,ADAPT2152,AWSoMR,683,282.0
Ur,ADAPT2152,AWSoMR,684,283.0
Ur,ADAPT2152,AWSoMR,685,290.0
Ur,ADAPT2152,AWSoMR,686,289.0
Ur,ADAPT2152,AWSoMR,687,290.0
Ur,ADAPT2152,AWSoMR,688,289.0
Ur,ADAPT2152,AWSoMR,689,289.0
Ur,ADAPT2152,AWSoMR,690,289.0
Ur,ADAPT2152,AWSoMR,691,288.0
Ur,ADAPT2152,AWSoMR,692,288.0
Ur,ADAPT2152,AWSoMR,693,287.0
Ur,ADAPT2152,AWSoMR,694,285.0
Ur,ADAPT2152,AWSoMR,695,282.0
Ur,ADAPT2152,AWSoMR,696,282.0
Ur,ADAPT2152,AWSoMR,697,281.0
Ur,ADAPT2152,AWSoMR,698,277.0
Ur,ADAPT2152,AWSoMR,699,277.0
Ur,ADAPT2152,AWSoMR,700,278.0
Ur,ADAPT2152,AWSoMR,701,278.0
Ur,ADAPT2152,AWSoMR,702,276.0
Ur,ADAPT2152,AWSoMR,703,278.0
Ur,ADAPT2152,AWSoMR,704,278.0
Ur,ADAPT2152,AWSoMR,705,280.0
Ur,ADAPT2152,AWSoMR,706,278.0
Ur,ADAPT2152,AWSoMR,707,278.0
Ur,ADAPT2152,AWSoMR,708,276.0
Ur,ADAPT2152,AWSoMR,709,278.0
Ur,ADAPT2152,AWSoMR,710,281.0
Ur,ADAPT2152,AWSoMR,711,280.0
Ur,ADAPT2152,AWSoMR,712,280.0
Ur,ADAPT2152,AWSoMR,713,277.0
Ur,ADAPT2152,AWSoMR,714,276.0
Ur,ADAPT2152,AWSoMR,715,281.0
Ur,ADAPT2152,AWSoMR,716,281.0
Ur,ADAPT2152,AWSoMR,717,286.0
Ur,ADAPT2152,AWSoMR,718,281.0
Ur,ADAPT2152,AWSoMR,719,291.0
Ur,ADAPT2152,AWSoMR,720,287.0
Ur,GONG2154,AWSoMR,1,365.0
Ur,GONG2154,AWSoMR,2,364.0
Ur,GONG2154,AWSoMR,3,363.0
Ur,GONG2154,AWSoMR,4,361.0
Ur,GONG2154,AWSoMR,5,363.0
Ur,GONG2154,AWSoMR,6,364.0
Ur,GONG2154,AWSoMR,7,374.0
Ur,GONG2154,AWSoMR,8,365.0
Ur,GONG2154,AWSoMR,9,363.0
Ur,GONG2154,AWSoMR,10,360.0
Ur,GONG2154,AWSoMR,11,362.0
Ur,GONG2154,AWSoMR,12,364.0
Ur,GONG2154,AWSoMR,13,363.0
Ur,GONG2154,AWSoMR,14,357.0
Ur,GONG2154,AWSoMR,15,355.0
Ur,GONG2154,AWSoMR,16,356.0
Ur,GONG2154,AWSoMR,17,360.0
Ur,GONG2154,AWSoMR,18,358.0
Ur,GONG2154,AWSoMR,19,356.0
Ur,GONG2154,AWSoMR,20,351.0
Ur,GONG2154,AWSoMR,21,350.0
Ur,GONG2154,AWSoMR,22,353.0
Ur,GONG2154,AWSoMR,23,348.0
Ur,GONG2154,AWSoMR,24,360.0
Ur,GONG2154,AWSoMR,25,354.0
Ur,GONG2154,AWSoMR,26,362.0
Ur,GONG2154,AWSoMR,27,354.0
Ur,GONG2154,AWSoMR,28,359.0
Ur,GONG2154,AWSoMR,29,354.0
Ur,GONG2154,AWSoMR,30,347.0
Ur,GONG2154,AWSoMR,31,341.0
Ur,GONG2154,AWSoMR,32,346.0
Ur,GONG2154,AWSoMR,33,345.0
Ur,GONG2154,AWSoMR,34,332.0
Ur,GONG2154,AWSoMR,35,330.0
Ur,GONG2154,AWSoMR,36,338.0
Ur,GONG2154,AWSoMR,37,333.0
Ur,GONG2154,AWSoMR,38,321.0
Ur,GONG2154,AWSoMR,39,315.0
Ur,GONG2154,AWSoMR,40,322.0
Ur,GONG2154,AWSoMR,41,318.0
Ur,GONG2154,AWSoMR,42,314.0
Ur,GONG2154,AWSoMR,43,307.0
Ur,GONG2154,AWSoMR,44,301.0
Ur,GONG2154,AWSoMR,45,299.0
Ur,GONG2154,AWSoMR,46,297.0
Ur,GONG2154,AWSoMR,47,293.0
Ur,GONG2154,AWSoMR,48,292.0
Ur,GONG2154,AWSoMR,49,292.0
Ur,GONG2154,AWSoMR,50,290.0
Ur,GONG2154,AWSoMR,51,289.0
Ur,GONG2154,AWSoMR,52,286.0
Ur,GONG2154,AWSoMR,53,284.0
Ur,GONG2154,AWSoMR,54,283.0
Ur,GONG2154,AWSoMR,55,282.0
Ur,GONG2154,AWSoMR,56,280.0
Ur,GONG2154,AWSoMR,57,278.0
Ur,GONG2154,AWSoMR,58,277.0
Ur,GONG2154,AWSoMR,59,277.0
Ur,GONG2154,AWSoMR,60,278.0
Ur,GONG2154,AWSoMR,61,280.0
Ur,GONG2154,AWSoMR,62,283.0
Ur,GONG2154,AWSoMR,63,288.0
Ur,GONG2154,AWSoMR,64,291.0
Ur,GONG2154,AWSoMR,65,299.0
Ur,GONG2154,AWSoMR,66,294.0
Ur,GONG2154,AWSoMR,67,292.0
Ur,GONG2154,AWSoMR,68,293.0
Ur,GONG2154,AWSoMR,69,293.0
Ur,GONG2154,AWSoMR,70,298.0
Ur,GONG2154,AWSoMR,71,292.0
Ur,GONG2154,AWSoMR,72,302.0
Ur,GONG2154,AWSoMR,73,305.0
Ur,GONG2154,AWSoMR,74,306.0
Ur,GONG2154,AWSoMR,75,307.0
Ur,GONG2154,AWSoMR,76,307.0
Ur,GONG2154,AWSoMR,77,303.0
Ur,GONG2154,AWSoMR,78,309.0
Ur,GONG2154,AWSoMR,79,306.0
Ur,GONG2154,AWSoMR,80,305.0
Ur,GONG2154,AWSoMR,81,306.0
Ur,GONG2154,AWSoMR,82,305.0
Ur,GONG2154,AWSoMR,83,302.0
Ur,GONG2154,AWSoMR,84,302.0
Ur,GONG2154,AWSoMR,85,301.0
Ur,GONG2154,AWSoMR,86,304.0
Ur,GONG2154,AWSoMR,87,300.0
Ur,GONG2154,AWSoMR,88,299.0
Ur,GONG2154,AWSoMR,89,292.0
Ur,GONG2154,AWSoMR,90,289.0
Ur,GONG2154,AWSoMR,91,292.0
Ur,GONG2154,AWSoMR,92,288.0
Ur,GONG2154,AWSoMR,93,293.0
Ur,GONG2154,AWSoMR,94,306.0
Ur,GONG2154,AWSoMR,95,302.0
Ur,GONG2154,AWSoMR,96,298.0
Ur,GONG2154,AWSoMR,97,289.0
Ur,GONG2154,AWSoMR,98,288.0
Ur,GONG2154,AWSoMR,99,288.0
Ur,GONG2154,AWSoMR,100,294.0
Ur,GONG2154,AWSoMR,101,297.0
Ur,GONG2154,AWSoMR,102,295.0
Ur,GONG2154,AWSoMR,103,297.0
Ur,GONG2154,AWSoMR,104,298.0
Ur,GONG2154,AWSoMR,105,290.0
Ur,GONG2154,AWSoMR,106,288.0
Ur,GONG2154,AWSoMR,107,282.0
Ur,GONG2154,AWSoMR,108,286.0
Ur,GONG2154,AWSoMR,109,290.0
Ur,GONG2154,AWSoMR,110,290.0
Ur,GONG2154,AWSoMR,111,292.0
Ur,GONG2154,AWSoMR,112,297.0
Ur,GONG2154,AWSoMR,113,298.0
Ur,GONG2154,AWSoMR,114,295.0
Ur,GONG2154,AWSoMR,115,294.0
Ur,GONG2154,AWSoMR,116,292.0
Ur,GONG2154,AWSoMR,117,297.0
Ur,GONG2154,AWSoMR,118,295.0
Ur,GONG2154,AWSoMR,119,311.0
Ur,GONG2154,AWSoMR,120,328.0
Ur,GONG2154,AWSoMR,121,356.0
Ur,GONG2154,AWSoMR,122,355.0
Ur,GONG2154,AWSoMR,123,362.0
Ur,GONG2154,AWSoMR,124,389.0
Ur,GONG2154,AWSoMR,125,374.0
Ur,GONG2154,AWSoMR,126,373.0
Ur,GONG2154,AWSoMR,127,404.0
Ur,GONG2154,AWSoMR,128,420.0
Ur,GONG2154,AWSoMR,129,418.0
Ur,GONG2154,AWSoMR,130,416.0
Ur,GONG2154,AWSoMR,131,417.0
Ur,GONG2154,AWSoMR,132,411.0
Ur,GONG2154,AWSoMR,133,403.0
Ur,GONG2154,AWSoMR,134,394.0
Ur,GONG2154,AWSoMR,135,390.0
Ur,GONG2154,AWSoMR,136,378.0
Ur,GONG2154,AWSoMR,137,383.0
Ur,GONG2154,AWSoMR,138,382.0
Ur,GONG2154,AWSoMR,139,384.0
Ur,GONG2154,AWSoMR,140,379.0
Ur,GONG2154,AWSoMR,141,376.0
Ur,GONG2154,AWSoMR,142,373.0
Ur,GONG2154,AWSoMR,143,372.0
Ur,GONG2154,AWSoMR,144,362.0
Ur,GONG2154,AWSoMR,145,358.0
Ur,GONG2154,AWSoMR,146,355.0
Ur,GONG2154,AWSoMR,147,350.0
Ur,GONG2154,AWSoMR,148,354.0
Ur,GONG2154,AWSoMR,149,353.0
Ur,GONG2154,AWSoMR,150,351.0
Ur,GONG2154,AWSoMR,151,346.0
